chr,start,mappability,gc_content,end,HM_RS7_G1_1
chr1,6050000,1,0.6199,6060000,2691
chr1,6060000,1,0.6389,6070000,2441
chr1,6070000,1,0.7216,6080000,1974
chr1,6080000,1,0.6345,6090000,2484
chr1,6090000,1,0.6185,6100000,2593
chr1,6100000,0.960008,0.656,6110000,2184
chr1,6110000,0.780717,0.6174,6120000,2512
chr1,6120000,0.613683,0.6241,6130000,2431
chr1,6130000,0.60095,0.6107,6140000,2580
chr1,6140000,0.428497,0.6266,6150000,2724
chr1,6150000,0.42242,0.6244,6160000,2519
chr1,6160000,0.92275,0.6345,6170000,2271
chr1,6170000,1,0.6404,6180000,2531
chr1,6180000,1,0.6672,6190000,2155
chr1,6190000,0.851149,0.6674,6200000,1995
chr1,6200000,1,0.6764,6210000,2302
chr1,6210000,0.99795,0.6241,6220000,2443
chr1,6220000,0.979108,0.6633,6230000,2336
chr1,6230000,0.9981,0.6691,6240000,2190
chr1,6240000,0.99965,0.6366,6250000,2699
chr1,6250000,0.932167,0.6295,6260000,2543
chr1,6260000,0.9977,0.6629,6270000,2340
chr1,6270000,1,0.6422,6280000,2598
chr1,6280000,0.993936,0.6474,6290000,2449
chr1,6290000,0.9862,0.6373,6300000,2547
chr1,6300000,0.97705,0.6294,6310000,2373
chr1,6310000,1,0.6141,6320000,2710
chr1,6320000,1,0.6067,6330000,2548
chr1,6330000,1,0.6689,6340000,2471
chr1,6340000,1,0.6713,6350000,2194
chr1,6350000,1,0.6445,6360000,3830
chr1,6360000,0.922792,0.6223,6370000,2485
chr1,6370000,0.584954,0.6045,6380000,2391
chr1,6380000,0.748224,0.5977,6390000,2493
chr1,6390000,0.964833,0.6246,6400000,2480
chr1,6400000,1,0.6385,6410000,2362
chr1,6410000,1,0.5936,6420000,3273
chr1,6420000,1,0.6202,6430000,2699
chr1,6430000,1,0.6278,6440000,2600
chr1,6440000,0.94653,0.6681,6450000,2415
chr1,6450000,1,0.5893,6460000,2637
chr1,6460000,1,0.5846,6470000,2870
chr1,6470000,0.988783,0.6173,6480000,2674
chr1,6480000,1,0.5966,6490000,2848
chr1,6490000,1,0.5914,6500000,2996
chr1,6500000,1,0.6028,6510000,2725
chr1,6510000,1,0.6035,6520000,2642
chr1,6520000,1,0.5814,6530000,2992
chr1,6530000,0.974914,0.6756,6540000,2248
chr1,6540000,0.99475,0.6481,6550000,2416
chr1,6550000,1,0.6054,6560000,2683
chr1,6560000,0.985217,0.6257,6570000,2466
chr1,6570000,1,0.6095,6580000,2605
chr1,6580000,1,0.5974,6590000,2872
chr1,6590000,0.978063,0.6295,6600000,2654
chr1,6600000,1,0.6207,6610000,2610
chr1,6610000,1,0.6827,6620000,4341
chr1,6620000,0.986267,0.6644,6630000,2681
chr1,6630000,0.99475,0.6623,6640000,2431
chr1,6640000,0.99885,0.6401,6650000,2529
chr1,6650000,0.982083,0.6334,6660000,2362
chr1,6660000,0.948353,0.6231,6670000,2619
chr1,6670000,0.99835,0.5928,6680000,2563
chr1,6680000,0.99605,0.6354,6690000,2683
chr1,6690000,1,0.6458,6700000,2446
chr1,6700000,1,0.6364,6710000,2321
chr1,6710000,1,0.5916,6720000,2715
chr1,6720000,0.994242,0.655,6730000,2473
chr1,6730000,1,0.5637,6740000,2946
chr1,6740000,1,0.6298,6750000,3240
chr1,6750000,1,0.6036,6760000,3162
chr1,6760000,1,0.609,6770000,2451
chr1,6770000,1,0.6207,6780000,2667
chr1,6780000,0.97975,0.6325,6790000,2520
chr1,6790000,0.99985,0.6158,6800000,2682
chr1,6800000,0.989717,0.6005,6810000,2701
chr1,6810000,0.962083,0.6789,6820000,2354
chr1,6820000,0.982074,0.5991,6830000,2755
chr1,6830000,1,0.5909,6840000,2816
chr1,6840000,1,0.6105,6850000,2691
chr1,6850000,0.9998,0.6372,6860000,2841
chr1,6860000,0.989892,0.6306,6870000,2475
chr1,6870000,0.950813,0.6236,6880000,2597
chr1,6880000,0.989704,0.6388,6890000,2372
chr1,6890000,1,0.6344,6900000,2678
chr1,6900000,1,0.6259,6910000,2709
chr1,6910000,0.841872,0.6355,6920000,2393
chr1,6920000,0.9852,0.6534,6930000,2187
chr1,6930000,0.979158,0.6336,6940000,2438
chr1,6940000,0.9954,0.6146,6950000,2782
chr1,6950000,1,0.6708,6960000,2193
chr1,6960000,0.9948,0.6839,6970000,2238
chr1,6970000,1,0.659,6980000,2279
chr1,6980000,0.893922,0.6552,6990000,2518
chr1,6990000,0.989121,0.6187,7000000,2652
chr1,7000000,0.981107,0.6322,7010000,2523
chr1,7010000,1,0.5903,7020000,2820
chr1,7020000,0.9942,0.6356,7030000,2776
chr1,7030000,0.996553,0.6176,7040000,2852
chr1,7040000,1,0.5989,7050000,2812
chr1,7050000,1,0.5986,7060000,7363
chr1,7060000,1,0.6331,7070000,2468
chr1,7070000,1,0.6458,7080000,2670
chr1,7080000,1,0.5984,7090000,2610
chr1,7090000,1,0.6033,7100000,2778
chr1,7100000,1,0.6179,7110000,2817
chr1,7110000,0.987242,0.6254,7120000,2854
chr1,7120000,1,0.6182,7130000,2713
chr1,7130000,1,0.6243,7140000,5026
chr1,7140000,0.989055,0.6441,7150000,2474
chr1,7150000,1,0.6619,7160000,2389
chr1,7160000,1,0.6678,7170000,2217
chr1,7170000,0.933783,0.6028,7180000,2725
chr1,7180000,1,0.6461,7190000,2619
chr1,7190000,1,0.6503,7200000,2346
chr1,7200000,1,0.621,7210000,2834
chr1,7210000,1,0.6229,7220000,2707
chr1,7220000,1,0.6417,7230000,2464
chr1,7230000,1,0.6624,7240000,2510
chr1,7240000,1,0.5975,7250000,2548
chr1,7250000,1,0.5931,7260000,2625
chr1,7260000,1,0.6115,7270000,2859
chr1,7270000,0.988152,0.6411,7280000,2646
chr1,7280000,0.994567,0.642,7290000,2491
chr1,7290000,0.964476,0.6566,7300000,2234
chr1,7300000,1,0.654,7310000,2454
chr1,7310000,0.983294,0.6363,7320000,2490
chr1,7320000,0.890327,0.7099,7330000,1970
chr1,7330000,0.99515,0.6737,7340000,2214
chr1,7340000,0.990633,0.637,7350000,2726
chr1,7350000,1,0.6074,7360000,3244
chr1,7360000,1,0.6123,7370000,2547
chr1,7370000,1,0.6155,7380000,2634
chr1,7380000,0.87876,0.651,7390000,2910
chr1,7390000,1,0.6061,7400000,2412
chr1,7400000,1,0.6196,7410000,2632
chr1,7410000,1,0.6254,7420000,2542
chr1,7420000,1,0.597,7430000,2488
chr1,7430000,0.973289,0.6489,7440000,2337
chr1,7440000,1,0.6113,7450000,2768
chr1,7450000,1,0.6387,7460000,2467
chr1,7460000,0.996967,0.6498,7470000,2475
chr1,7470000,1,0.6298,7480000,2590
chr1,7480000,0.99725,0.6133,7490000,2642
chr1,7490000,1,0.6617,7500000,2268
chr1,7500000,1,0.6173,7510000,2599
chr1,7510000,0.996217,0.6805,7520000,2848
chr1,7520000,1,0.6051,7530000,3347
chr1,7530000,0.99375,0.6108,7540000,2803
chr1,7540000,0.991067,0.6356,7550000,2649
chr1,7550000,1,0.6744,7560000,2314
chr1,7560000,0.984533,0.6328,7570000,2455
chr1,7570000,0.987267,0.6238,7580000,2550
chr1,7580000,0.9982,0.6596,7590000,7578
chr1,7590000,0.981933,0.6375,7600000,3316
chr1,7600000,0.9837,0.6238,7610000,2631
chr1,7610000,1,0.6505,7620000,2348
chr1,7620000,1,0.6341,7630000,2556
chr1,7630000,0.959331,0.6354,7640000,2402
chr1,7640000,0.991088,0.6163,7650000,2536
chr1,7650000,0.94955,0.6369,7660000,2675
chr1,7660000,0.994092,0.6153,7670000,2521
chr1,7670000,1,0.6216,7680000,2725
chr1,7680000,0.932217,0.6288,7690000,2491
chr1,7690000,0.998826,0.6529,7700000,2392
chr1,7700000,0.985113,0.6441,7710000,2736
chr1,7710000,0.9805,0.5902,7720000,2847
chr1,7720000,1,0.6399,7730000,2524
chr1,7730000,1,0.6578,7740000,2425
chr1,7740000,0.97735,0.6184,7750000,2634
chr1,7750000,1,0.5916,7760000,2889
chr1,7760000,1,0.6237,7770000,2734
chr1,7770000,1,0.6282,7780000,2771
chr1,7780000,1,0.6144,7790000,2771
chr1,7790000,1,0.6197,7800000,2779
chr1,7800000,0.9991,0.6143,7810000,2596
chr1,7810000,0.964805,0.6332,7820000,2465
chr1,7820000,1,0.6282,7830000,2671
chr1,7830000,1,0.6148,7840000,2743
chr1,7840000,0.941866,0.6706,7850000,2328
chr1,7850000,1,0.6194,7860000,2436
chr1,7860000,0.913489,0.6567,7870000,2489
chr1,7870000,0.827593,0.6844,7880000,2067
chr1,7880000,1,0.6957,7890000,2062
chr1,7890000,1,0.667,7900000,2396
chr1,7900000,1,0.6421,7910000,2491
chr1,7910000,1,0.664,7920000,2760
chr1,7920000,0.975784,0.6674,7930000,2338
chr1,7930000,0.996824,0.6764,7940000,2213
chr1,7940000,0.994865,0.6564,7950000,2390
chr1,7950000,0.971837,0.6972,7960000,2193
chr1,7960000,0.99925,0.6353,7970000,2495
chr1,7970000,0.995,0.63,7980000,2579
chr1,7980000,1,0.6169,7990000,2669
chr1,7990000,1,0.6519,8000000,2329
chr1,8000000,0.92,0.6416,8010000,2302
chr1,8010000,0.9577,0.6587,8020000,2451
chr1,8020000,0.982592,0.6457,8030000,2573
chr1,8030000,0.924449,0.6732,8040000,2196
chr1,8040000,1,0.6659,8050000,2079
chr1,8050000,1,0.6394,8060000,2640
chr1,8060000,1,0.6115,8070000,2554
chr1,8070000,0.818638,0.5687,8080000,2766
chr1,8080000,0.869768,0.5421,8090000,2871
chr1,8090000,0.79549,0.6003,8100000,2489
chr1,8100000,0.939889,0.7108,8110000,1893
chr1,8110000,0.940258,0.6797,8120000,2341
chr1,8120000,0.972067,0.6615,8130000,2256
chr1,8130000,1,0.6849,8140000,2128
chr1,8140000,0.993833,0.6675,8150000,2283
chr1,8150000,1,0.6324,8160000,2503
chr1,8160000,1,0.658,8170000,2446
chr1,8170000,1,0.6111,8180000,2604
chr1,8180000,0.972379,0.6714,8190000,2305
chr1,8190000,0.99035,0.6561,8200000,2332
chr1,8200000,1,0.606,8210000,2707
chr1,8210000,0.99545,0.6549,8220000,2540
chr1,8220000,0.83561,0.6085,8230000,2760
chr1,8230000,0.90983,0.5852,8240000,2819
chr1,8240000,1,0.6351,8250000,2750
chr1,8250000,0.951856,0.6431,8260000,2462
chr1,8260000,0.992987,0.6485,8270000,2363
chr1,8270000,0.985501,0.697,8280000,2123
chr1,8280000,1,0.6631,8290000,2135
chr1,8290000,0.997,0.6808,8300000,2120
chr1,8300000,0.960583,0.6573,8310000,2262
chr1,8310000,0.979633,0.6247,8320000,2549
chr1,8320000,0.996,0.6147,8330000,2638
chr1,8330000,1,0.6138,8340000,2600
chr1,8340000,0.99475,0.6832,8350000,2111
chr1,8350000,1,0.6706,8360000,2214
chr1,8360000,0.9311,0.6167,8370000,2554
chr1,8370000,0.91065,0.6717,8380000,2240
chr1,8380000,1,0.6019,8390000,2673
chr1,8390000,0.978301,0.6729,8400000,2969
chr1,8400000,0.875548,0.6796,8410000,2213
chr1,8410000,1,0.6247,8420000,2485
chr1,8420000,1,0.6281,8430000,2638
chr1,8430000,1,0.6475,8440000,2483
chr1,8440000,1,0.6429,8450000,2527
chr1,8450000,1,0.6637,8460000,2407
chr1,8460000,0.984022,0.6298,8470000,2663
chr1,8470000,0.962283,0.6333,8480000,2800
chr1,8480000,1,0.657,8490000,2514
chr1,8490000,1,0.6316,8500000,2489
chr1,8500000,0.947542,0.6986,8510000,2192
chr1,8510000,1,0.6513,8520000,2469
chr1,8520000,0.99895,0.624,8530000,2374
chr1,8530000,1,0.6609,8540000,2333
chr1,8540000,1,0.6089,8550000,2641
chr1,8550000,1,0.6272,8560000,2810
chr1,8560000,0.986825,0.6313,8570000,2607
chr1,8570000,1,0.646,8580000,2439
chr1,8580000,1,0.6215,8590000,2944
chr1,8590000,0.9806,0.6489,8600000,2445
chr1,8600000,0.85015,0.6385,8610000,2561
chr1,8610000,1,0.6672,8620000,2270
chr1,8620000,0.7261,0.6478,8630000,3710
chr1,8630000,0.83075,0.6411,8640000,2424
chr1,8640000,1,0.6497,8650000,2582
chr1,8650000,0.989005,0.6115,8660000,2691
chr1,8660000,0.845507,0.6055,8670000,2695
chr1,8670000,1,0.6184,8680000,2633
chr1,8680000,0.9966,0.6447,8690000,2501
chr1,8690000,0.975,0.6144,8700000,2464
chr1,8700000,0.990586,0.6738,8710000,2194
chr1,8710000,0.995317,0.6284,8720000,2361
chr1,8720000,0.99073,0.6465,8730000,2479
chr1,8730000,1,0.6333,8740000,2687
chr1,8740000,1,0.6335,8750000,2642
chr1,8750000,1,0.64,8760000,2571
chr1,8760000,1,0.6369,8770000,2589
chr1,8770000,1,0.6273,8780000,2636
chr1,8780000,1,0.5947,8790000,2682
chr1,8790000,0.99985,0.6311,8800000,2740
chr1,8800000,0.99625,0.6642,8810000,2381
chr1,8810000,0.935943,0.6688,8820000,2420
chr1,8820000,0.972,0.6299,8830000,2512
chr1,8830000,1,0.6534,8840000,2316
chr1,8840000,1,0.6457,8850000,2397
chr1,8850000,1,0.6171,8860000,2554
chr1,8860000,0.998717,0.6546,8870000,2308
chr1,8870000,1,0.5755,8880000,2573
chr1,8880000,0.999025,0.6279,8890000,2643
chr1,8890000,1,0.6481,8900000,2478
chr1,8900000,1,0.6619,8910000,2480
chr1,8910000,1,0.6707,8920000,2382
chr1,8920000,0.99865,0.707,8930000,2013
chr1,8930000,0.935699,0.636,8940000,2530
chr1,8940000,0.874118,0.6537,8950000,2270
chr1,8950000,1,0.6251,8960000,2431
chr1,8960000,0.986365,0.6882,8970000,2081
chr1,8970000,0.776375,0.6597,8980000,2140
chr1,8980000,0.786325,0.6263,8990000,2326
chr1,8990000,0.986217,0.6122,9000000,2561
chr1,9000000,0.969983,0.6551,9010000,2580
chr1,9010000,0.996083,0.6588,9020000,2417
chr1,9020000,1,0.6311,9030000,2719
chr1,9030000,1,0.6173,9040000,2490
chr1,9040000,1,0.6055,9050000,2714
chr1,9050000,1,0.6126,9060000,2747
chr1,9060000,0.986892,0.5986,9070000,2611
chr1,9070000,1,0.6154,9080000,2560
chr1,9080000,0.805125,0.7051,9090000,2105
chr1,9090000,0.816375,0.6754,9100000,2045
chr1,9100000,0.976302,0.6868,9110000,2268
chr1,9110000,1,0.6617,9120000,2341
chr1,9120000,1,0.6405,9130000,2508
chr1,9130000,1,0.6134,9140000,2723
chr1,9140000,0.913133,0.6766,9150000,2166
chr1,9150000,1,0.6375,9160000,2327
chr1,9160000,0.980408,0.6772,9170000,2614
chr1,9170000,0.981118,0.6724,9180000,2275
chr1,9180000,0.99875,0.7135,9190000,1998
chr1,9190000,0.998133,0.6654,9200000,2314
chr1,9200000,0.977404,0.6315,9210000,2536
chr1,9210000,1,0.6152,9220000,2662
chr1,9220000,1,0.6166,9230000,2649
chr1,9230000,1,0.5935,9240000,2658
chr1,9240000,1,0.6331,9250000,2573
chr1,9250000,0.976683,0.6105,9260000,2471
chr1,9260000,0.99985,0.6658,9270000,2152
chr1,9270000,0.919728,0.6383,9280000,2337
chr1,9280000,1,0.6033,9290000,2811
chr1,9290000,1,0.6022,9300000,2716
chr1,9300000,1,0.6083,9310000,2884
chr1,9310000,1,0.6182,9320000,2679
chr1,9320000,0.99995,0.6418,9330000,2523
chr1,9330000,1,0.6175,9340000,2916
chr1,9340000,1,0.6681,9350000,2515
chr1,9350000,0.955291,0.6621,9360000,2273
chr1,9360000,0.969497,0.6636,9370000,2316
chr1,9370000,0.977353,0.6611,9380000,2222
chr1,9380000,0.997017,0.6772,9390000,2300
chr1,9390000,0.96555,0.6795,9400000,2305
chr1,9400000,0.814708,0.6436,9410000,3836
chr1,9410000,0.9103,0.6214,9420000,2384
chr1,9420000,0.892327,0.6682,9430000,2272
chr1,9430000,0.57605,0.6718,9440000,2073
chr1,9440000,0.93865,0.6206,9450000,4727
chr1,9450000,0.944147,0.6693,9460000,2585
chr1,9460000,0.875754,0.6167,9470000,2496
chr1,9470000,0.828046,0.6336,9480000,2229
chr1,9480000,0.973985,0.6385,9490000,2307
chr1,9490000,0.777967,0.6922,9500000,2215
chr1,9500000,0.79586,0.6362,9510000,2143
chr1,9510000,0.948533,0.6693,9520000,1867
chr1,9520000,0.948036,0.7044,9530000,1632
chr1,9530000,0.948025,0.6874,9540000,2015
chr1,9540000,0.963083,0.6722,9550000,2271
chr1,9550000,0.993628,0.6368,9560000,2322
chr1,9560000,0.952882,0.6381,9570000,2502
chr1,9570000,0.98618,0.6758,9580000,2194
chr1,9580000,1,0.6435,9590000,2608
chr1,9590000,1,0.6171,9600000,2519
chr1,9600000,1,0.6413,9610000,2443
chr1,9610000,0.99885,0.6468,9620000,2479
chr1,9620000,0.988233,0.6962,9630000,2208
chr1,9630000,1,0.6973,9640000,2231
chr1,9640000,0.973718,0.6418,9650000,2293
chr1,9650000,1,0.6594,9660000,2499
chr1,9660000,0.911323,0.6957,9670000,1974
chr1,9670000,1,0.6552,9680000,2346
chr1,9680000,0.988583,0.6635,9690000,4536
chr1,9690000,1,0.6615,9700000,1976
chr1,9700000,1,0.6167,9710000,2091
chr1,9710000,1,0.6491,9720000,2678
chr1,9720000,1,0.638,9730000,2579
chr1,9730000,0.970086,0.6373,9740000,2334
chr1,9740000,0.771447,0.6297,9750000,2589
chr1,9750000,0.975763,0.6428,9760000,2509
chr1,9760000,0.961775,0.6312,9770000,2627
chr1,9770000,1,0.6547,9780000,2377
chr1,9780000,0.999568,0.6279,9790000,2419
chr1,9790000,0.98915,0.6813,9800000,2208
chr1,9800000,1,0.7225,9810000,2104
chr1,9810000,1,0.6131,9820000,2679
chr1,9820000,0.9784,0.6305,9830000,2595
chr1,9830000,0.982225,0.6339,9840000,2401
chr1,9840000,1,0.6618,9850000,2489
chr1,9850000,0.989512,0.681,9860000,2323
chr1,9860000,1,0.6018,9870000,2639
chr1,9870000,1,0.6847,9880000,2317
chr1,9880000,0.847892,0.6082,9890000,2588
chr1,9890000,0.976135,0.6356,9900000,2581
chr1,9900000,1,0.6334,9910000,2588
chr1,9910000,0.934988,0.6597,9920000,2149
chr1,9920000,0.975975,0.6572,9930000,2218
chr1,9930000,0.940033,0.6784,9940000,1953
chr1,9940000,0.896362,0.682,9950000,2198
chr1,9950000,1,0.648,9960000,2202
chr1,9960000,1,0.6565,9970000,2394
chr1,9970000,1,0.6346,9980000,2474
chr1,9980000,1,0.618,9990000,2786
chr1,9990000,1,0.6073,10000000,2813
chr1,10000000,1,0.6152,10010000,2721
chr1,10010000,1,0.6176,10020000,2636
chr1,10020000,0.890042,0.6471,10030000,2489
chr1,10030000,0.983742,0.66,10040000,2302
chr1,10040000,1,0.6875,10050000,2183
chr1,10050000,0.969775,0.6354,10060000,2503
chr1,10060000,1,0.61,10070000,2832
chr1,10070000,1,0.6621,10080000,2502
chr1,10080000,1,0.6437,10090000,2528
chr1,10090000,0.829399,0.6424,10100000,2383
chr1,10100000,1,0.65,10110000,2371
chr1,10110000,0.9517,0.6574,10120000,2363
chr1,10120000,0.9548,0.6547,10130000,2541
chr1,10130000,0.933933,0.6709,10140000,2295
chr1,10140000,0.9994,0.6652,10150000,2280
chr1,10150000,0.987054,0.6254,10160000,2456
chr1,10160000,0.925607,0.6656,10170000,2279
chr1,10170000,0.610886,0.6362,10180000,2404
chr1,10180000,0.9987,0.6095,10190000,2510
chr1,10190000,1,0.6317,10200000,2076
chr1,10200000,0.9519,0.6876,10210000,2031
chr1,10210000,0.864555,0.5982,10220000,2427
chr1,10220000,0.9519,0.6248,10230000,2460
chr1,10230000,1,0.6177,10240000,2573
chr1,10240000,0.98875,0.6974,10250000,2186
chr1,10250000,0.9909,0.62,10260000,2627
chr1,10260000,0.9947,0.6494,10270000,2428
chr1,10270000,0.679672,0.6564,10280000,2254
chr1,10280000,0.9992,0.6625,10290000,2232
chr1,10290000,0.996993,0.6353,10300000,2519
chr1,10300000,1,0.697,10310000,2150
chr1,10310000,0.911883,0.6414,10320000,2298
chr1,10320000,0.920433,0.6419,10330000,2452
chr1,10330000,1,0.6315,10340000,2752
chr1,10340000,1,0.6338,10350000,2755
chr1,10350000,0.973333,0.6228,10360000,2765
chr1,10360000,0.83823,0.6039,10370000,2624
chr1,10370000,0.430608,0.4936,10380000,3064
chr1,10380000,0.956632,0.6523,10390000,2468
chr1,10390000,0.937184,0.6163,10400000,2544
chr1,10400000,1,0.6459,10410000,2411
chr1,10410000,1,0.6946,10420000,2277
chr1,10420000,0.97975,0.6284,10430000,2684
chr1,10430000,1,0.637,10440000,2858
chr1,10440000,0.99324,0.6017,10450000,2874
chr1,10450000,0.92777,0.6671,10460000,2332
chr1,10460000,1,0.6257,10470000,2536
chr1,10470000,0.98385,0.6455,10480000,2614
chr1,10480000,1,0.6043,10490000,2588
chr1,10490000,0.9932,0.6012,10500000,2210
chr1,10500000,0.99615,0.6239,10510000,1096
chr1,10510000,0.975925,0.7185,10520000,1675
chr1,10520000,0.99615,0.6412,10530000,2464
chr1,10530000,0.9883,0.6612,10540000,2387
chr1,10540000,1,0.6977,10550000,2207
chr1,10550000,1,0.6365,10560000,2422
chr1,10560000,1,0.6418,10570000,2621
chr1,10570000,1,0.6287,10580000,2779
chr1,10580000,0.98585,0.6153,10590000,2834
chr1,10590000,0.94575,0.628,10600000,2569
chr1,10600000,0.942583,0.6885,10610000,2319
chr1,10610000,0.972053,0.6497,10620000,2452
chr1,10620000,1,0.6289,10630000,2811
chr1,10630000,0.976508,0.6283,10640000,2570
chr1,10640000,1,0.6946,10650000,2259
chr1,10650000,1,0.6547,10660000,2426
chr1,10660000,1,0.6723,10670000,2283
chr1,10670000,0.97415,0.6367,10680000,2231
chr1,10680000,1,0.6936,10690000,2158
chr1,10690000,1,0.6729,10700000,2222
chr1,10700000,0.9038,0.6135,10710000,2560
chr1,10710000,0.8892,0.624,10720000,1845
chr1,10720000,0.9961,0.622,10730000,1540
chr1,10730000,0.99455,0.6267,10740000,2546
chr1,10740000,0.951456,0.6607,10750000,2417
chr1,10750000,0.98615,0.6562,10760000,3145
chr1,10760000,1,0.6404,10770000,2484
chr1,10770000,1,0.6267,10780000,2824
chr1,10780000,1,0.6343,10790000,2621
chr1,10790000,0.993308,0.6359,10800000,2363
chr1,10800000,0.9883,0.6368,10810000,2346
chr1,10810000,0.98755,0.6784,10820000,2274
chr1,10820000,1,0.6215,10830000,2643
chr1,10830000,1,0.6727,10840000,2305
chr1,10840000,0.983608,0.6723,10850000,2262
chr1,10850000,0.997192,0.6681,10860000,2374
chr1,10860000,0.938617,0.6671,10870000,2476
chr1,10870000,0.996867,0.6831,10880000,3000
chr1,10880000,0.959815,0.6812,10890000,2394
chr1,10890000,0.9811,0.6977,10900000,2284
chr1,10900000,0.98431,0.6397,10910000,2686
chr1,10910000,0.9879,0.6299,10920000,2766
chr1,10920000,0.99695,0.651,10930000,2453
chr1,10930000,1,0.665,10940000,2256
chr1,10940000,0.9736,0.6514,10950000,1749
chr1,10950000,0.781442,0.651,10960000,2273
chr1,10960000,0.8113,0.6483,10970000,2329
chr1,10970000,0.7977,0.6637,10980000,2120
chr1,10980000,0.362586,0.6814,10990000,2050
chr1,10990000,0.929267,0.6521,11000000,1812
chr1,11000000,0.695917,0.6304,11010000,1735
chr1,11010000,0.645112,0.6227,11020000,1917
chr1,11020000,0.318142,0.6725,11030000,2112
chr1,11030000,0.340809,0.669,11040000,2127
chr1,11040000,0.48628,0.634,11050000,2283
chr1,11050000,0.728467,0.6441,11060000,2395
chr1,11060000,0.920872,0.6739,11070000,2306
chr1,11070000,0.99748,0.6729,11080000,2307
chr1,11080000,1,0.6747,11090000,2272
chr1,11090000,0.990475,0.6877,11100000,2164
chr1,11100000,0.996075,0.6452,11110000,2479
chr1,11110000,1,0.6606,11120000,2515
chr1,11120000,0.9966,0.6708,11130000,2376
chr1,11130000,1,0.6237,11140000,2846
chr1,11140000,1,0.6157,11150000,2812
chr1,11150000,1,0.6658,11160000,2502
chr1,11160000,0.983918,0.6324,11170000,2769
chr1,11170000,0.697397,0.6224,11180000,2709
chr1,11180000,0.830257,0.6237,11190000,2522
chr1,11190000,0.943142,0.623,11200000,2783
chr1,11200000,1,0.6201,11210000,2842
chr1,11210000,0.927517,0.6152,11220000,2823
chr1,11220000,0.995,0.6153,11230000,2541
chr1,11230000,1,0.6498,11240000,2331
chr1,11240000,0.967408,0.6935,11250000,1915
chr1,11250000,0.87988,0.6179,11260000,2531
chr1,11260000,0.996817,0.6615,11270000,2439
chr1,11270000,0.974667,0.6197,11280000,2425
chr1,11280000,0.97085,0.5485,11290000,2757
chr1,11290000,1,0.616,11300000,2496
chr1,11300000,1,0.6348,11310000,2642
chr1,11310000,0.901401,0.6683,11320000,2487
chr1,11320000,0.293691,0.4904,11330000,3010
chr1,11330000,0.993896,0.6861,11340000,2121
chr1,11340000,1,0.6368,11350000,2640
chr1,11350000,0.973895,0.6157,11360000,2765
chr1,11360000,0.9914,0.6157,11370000,2715
chr1,11370000,0.90415,0.6353,11380000,2590
chr1,11380000,1,0.6429,11390000,2538
chr1,11390000,1,0.6416,11400000,2513
chr1,11400000,0.999183,0.6271,11410000,2635
chr1,11410000,0.9948,0.6383,11420000,2524
chr1,11420000,1,0.6114,11430000,2612
chr1,11430000,1,0.635,11440000,2644
chr1,11440000,0.906583,0.6191,11450000,2500
chr1,11450000,0.9968,0.6204,11460000,2354
chr1,11460000,1,0.6866,11470000,2290
chr1,11470000,1,0.6568,11480000,2434
chr1,11480000,1,0.6221,11490000,2595
chr1,11490000,1,0.6092,11500000,2784
chr1,11500000,1,0.6819,11510000,2271
chr1,11510000,0.99995,0.6362,11520000,3150
chr1,11520000,0.9941,0.6569,11530000,2349
chr1,11530000,0.996122,0.6859,11540000,2306
chr1,11540000,0.985043,0.6373,11550000,2517
chr1,11550000,1,0.6308,11560000,2564
chr1,11560000,1,0.6116,11570000,2676
chr1,11570000,0.971486,0.6712,11580000,2294
chr1,11580000,0.958643,0.6316,11590000,2602
chr1,11590000,0.980179,0.6371,11600000,2337
chr1,11600000,0.929317,0.6444,11610000,2301
chr1,11610000,0.830903,0.6903,11620000,1976
chr1,11620000,0.977832,0.6474,11630000,2254
chr1,11630000,0.981622,0.6576,11640000,2789
chr1,11640000,1,0.6548,11650000,2601
chr1,11650000,1,0.6525,11660000,2485
chr1,11660000,0.96591,0.6579,11670000,2400
chr1,11670000,0.888543,0.6276,11680000,2462
chr1,11680000,1,0.62,11690000,2413
chr1,11690000,0.9904,0.7015,11700000,2024
chr1,11700000,1,0.6414,11710000,7887
chr1,11710000,1,0.6238,11720000,1842
