chr,start,mappability,gc_content,end,sample_H
Group 1,161100000,0.923458,0.517467,161400000,17022
Group 1,161400000,0.941497,0.536153,161700000,19023
Group 1,161700000,0.903998,0.54938,162000000,14053
Group 1,162000000,0.928106,0.540343,162300000,17537
Group 1,162300000,0.910327,0.549627,162600000,18403
Group 1,162600000,0.891441,0.55565,162900000,14980
Group 1,162900000,0.920169,0.535887,163200000,18496
Group 1,163200000,0.902251,0.535797,163500000,15462
Group 1,163500000,0.927124,0.544747,163800000,16666
Group 1,163800000,0.933234,0.56706,164100000,17142
Group 1,164100000,0.843718,0.587023,164400000,13906
Group 1,164400000,0.891549,0.55956,164700000,19275
Group 1,164700000,0.940676,0.539073,165000000,23811
Group 1,165000000,0.930126,0.5368,165300000,16547
Group 1,165300000,0.919397,0.538627,165600000,19171
Group 1,165600000,0.860697,0.549833,165900000,20038
Group 1,165900000,0.815235,0.53201,166200000,17751
Group 1,166200000,0.924758,0.521827,166500000,19236
Group 1,166500000,0.89524,0.537393,166800000,17853
Group 1,166800000,0.961318,0.54182,167100000,19442
Group 1,167100000,0.917771,0.538443,167400000,18512
Group 1,167400000,0.921702,0.54079,167700000,19343
Group 1,167700000,0.922638,0.536387,168000000,20046
Group 1,168000000,0.966099,0.54544,168300000,19474
Group 1,168300000,0.928768,0.537617,168600000,18279
Group 1,168600000,0.91101,0.541437,168900000,20053
Group 1,168900000,0.921907,0.533983,169200000,19034
Group 1,169200000,0.906878,0.544137,169500000,18135
Group 1,169500000,0.954614,0.544137,169800000,19543
Group 1,169800000,0.939746,0.545433,170100000,19394
Group 1,170100000,0.896973,0.507103,170400000,19198
Group 1,170400000,0.961159,0.52905,170700000,19564
Group 1,170700000,0.961206,0.524333,171000000,20417
Group 1,171000000,0.913099,0.534493,171300000,19065
Group 1,171300000,0.875193,0.508243,171600000,7707
Group 1,171600000,0.969918,0.515343,171900000,7415
Group 1,171900000,0.908804,0.506313,172200000,6518
Group 1,172200000,0.939507,0.511407,172500000,20180
Group 1,172500000,0.951535,0.522407,172800000,19394
Group 1,172800000,0.917306,0.51076,173100000,4861
Group 1,173100000,0.925044,0.523267,173400000,16577
Group 1,173400000,0.957818,0.539477,173700000,18074
Group 1,173700000,0.904355,0.528767,174000000,28885
Group 1,174000000,0.929892,0.54036,174300000,18864
Group 1,174300000,0.950218,0.529583,174600000,20266
Group 1,174600000,0.943413,0.54166,174900000,18123
Group 1,174900000,0.914117,0.523193,175200000,14782
Group 1,175200000,0.8896,0.540353,175500000,19171
Group 1,175500000,0.936787,0.53238,175800000,19408
Group 1,175800000,0.971441,0.518623,176100000,18834
Group 1,176100000,0.975693,0.50338,176400000,18687
Group 1,176400000,0.923263,0.52062,176700000,19051
Group 1,176700000,0.897379,0.51831,177000000,17212
Group 1,177000000,0.957457,0.533553,177300000,19140
Group 1,177300000,0.931461,0.547513,177600000,18004
Group 1,177600000,0.942312,0.518257,177900000,18112
Group 1,177900000,0.950463,0.522863,178200000,18601
Group 1,178200000,0.954731,0.520353,178500000,19250
Group 1,178500000,0.886676,0.57142,178800000,4049
Group 1,178800000,0.866556,0.562363,179100000,4181
Group 1,179100000,0.970353,0.537083,179400000,8504
Group 1,179400000,0.865247,0.537703,179700000,19679
Group 1,179700000,0.882524,0.5356,180000000,18514
Group 1,180000000,0.801466,0.568687,180300000,15922
Group 1,180300000,0.695259,0.538973,180600000,14875
Group 1,180600000,0.720001,0.551173,180900000,16396
Group 1,180900000,0.708384,0.546163,181200000,15637
Group 1,181200000,0.689769,0.563497,181500000,14407
Group 1,181500000,0.735728,0.558557,181800000,12229
Group 1,181800000,0.730951,0.552773,182100000,14547
Group 1,182100000,0.728321,0.55666,182400000,5880
Group 1,182400000,0.618512,0.552297,182700000,11290
Group 1,182700000,0.625285,0.54932,183000000,14869
Group 1,183000000,0.735561,0.557523,183300000,17513
Group 1,183300000,0.767883,0.549827,183600000,12361
Group 1,183600000,0.701256,0.571953,183900000,14015
Group 1,183900000,0.655583,0.538507,184200000,16913
Group 1,184200000,0.729938,0.54167,184500000,14300
Group 1,184500000,0.769573,0.554453,184800000,17766
Group 1,184800000,0.893473,0.548747,185100000,19585
Group 1,185100000,0.882879,0.555313,185400000,19450
Group 1,185400000,0.854937,0.547637,185700000,19314
Group 1,185700000,0.845104,0.533343,186000000,18192
Group 1,186000000,0.895246,0.5375,186300000,19394
Group 1,186300000,0.914613,0.545827,186600000,18026
Group 1,186600000,0.935347,0.54627,186900000,18564
Group 1,186900000,0.919631,0.54181,187200000,18985
Group 1,187200000,0.925204,0.558297,187500000,19610
Group 1,187500000,0.940677,0.541807,187800000,18497
Group 1,187800000,0.931602,0.555037,188100000,17372
Group 1,188100000,0.906149,0.546257,188400000,16326
Group 1,188400000,0.945822,0.513553,188700000,19380
Group 1,188700000,0.928249,0.532463,189000000,17261
Group 1,189000000,0.924584,0.555447,189300000,19641
Group 1,189300000,0.937031,0.53408,189600000,18813
Group 1,189600000,0.932487,0.535677,189900000,18814
Group 1,189900000,0.95875,0.544887,190200000,19521
Group 1,190200000,0.87069,0.54759,190500000,17375
Group 1,190500000,0.957574,0.536033,190800000,19055
Group 1,190800000,0.916281,0.539087,191100000,21056
Group 1,191100000,0.937347,0.551607,191400000,20499
Group 1,191400000,0.954624,0.517633,191700000,19303
Group 1,191700000,0.929026,0.531667,192000000,18648
Group 1,192000000,0.869601,0.547983,192300000,17845
Group 1,192300000,0.940971,0.529527,192600000,17572
Group 1,192600000,0.935397,0.535497,192900000,18232
Group 1,192900000,0.924652,0.51875,193200000,21128
Group 1,193200000,0.914659,0.54629,193500000,18463
Group 1,193500000,0.877157,0.53391,193800000,19115
Group 1,193800000,0.894321,0.52596,194100000,17016
Group 1,194100000,0.955142,0.547717,194400000,18871
Group 1,194400000,0.953147,0.526753,194700000,17178
Group 1,194700000,0.963571,0.53641,195000000,20382
Group 1,195000000,0.941179,0.562697,195300000,18064
Group 1,195300000,0.943678,0.53723,195600000,20821
Group 1,195600000,0.890801,0.53287,195900000,16141
Group 1,195900000,0.920692,0.527,196200000,17549
Group 1,196200000,0.928261,0.5489,196500000,21108
Group 1,196500000,0.96886,0.54067,196800000,18393
Group 1,196800000,0.926952,0.522227,197100000,18148
Group 1,197100000,0.962742,0.528607,197400000,17065
Group 1,197400000,0.947028,0.51116,197700000,16269
Group 1,197700000,0.936409,0.522253,198000000,14935
Group 1,198000000,0.938693,0.507877,198300000,18083
Group 1,198300000,0.966594,0.512827,198600000,17488
Group 1,198600000,0.870334,0.536777,198900000,20087
Group 1,198900000,0.928601,0.51911,199200000,19156
Group 1,199200000,0.915753,0.526463,199500000,17662
Group 1,199500000,0.937324,0.519387,199800000,19826
Group 1,199800000,0.915418,0.527373,200100000,19289
Group 1,200100000,0.916131,0.53204,200400000,16064
Group 1,200400000,0.931606,0.503873,200700000,18331
Group 1,200700000,0.952933,0.524337,201000000,19052
Group 1,201000000,0.949394,0.548193,201300000,17059
Group 1,201300000,0.938061,0.509813,201600000,17907
Group 1,201600000,0.969046,0.537027,201900000,19612
Group 1,201900000,0.933001,0.53025,202200000,18362
Group 1,202200000,0.945105,0.551543,202500000,17058
Group 1,202500000,0.894212,0.53382,202800000,13024
Group 1,202800000,0.95811,0.533657,203100000,18108
Group 1,203100000,0.88042,0.53712,203400000,17153
Group 1,203400000,0.941312,0.54775,203700000,16719
Group 1,203700000,0.901901,0.547823,204000000,17305
Group 1,204000000,0.961649,0.537367,204300000,18597
Group 1,204300000,0.909125,0.532247,204600000,18639
Group 1,204600000,0.898119,0.546073,204900000,19883
Group 1,204900000,0.921027,0.544013,205200000,18433
Group 1,205200000,0.929869,0.544557,205500000,18162
Group 1,205500000,0.899482,0.532893,205800000,18391
Group 1,205800000,0.917149,0.518743,206100000,18350
Group 1,206100000,0.914921,0.546063,206400000,18751
Group 1,206400000,0.9093,0.529567,206700000,19859
Group 1,206700000,0.910493,0.54187,207000000,17483
Group 1,207000000,0.946193,0.554017,207300000,17898
Group 1,207300000,0.908379,0.54796,207600000,19542
Group 1,207600000,0.871431,0.52795,207900000,16918
Group 1,207900000,0.894508,0.53276,208200000,19534
Group 1,208200000,0.891821,0.55475,208500000,18302
Group 1,208500000,0.911006,0.55094,208800000,19762
Group 1,208800000,0.937387,0.525393,209100000,18550
Group 1,209100000,0.90255,0.546053,209400000,17768
Group 1,209400000,0.905132,0.54163,209700000,19321
Group 1,209700000,0.914483,0.550037,210000000,19752
Group 1,210000000,0.910221,0.559787,210300000,18134
Group 1,210300000,0.918973,0.543467,210600000,11837
Group 1,210600000,0.94405,0.55169,210900000,18319
Group 1,210900000,0.915934,0.542337,211200000,17840
Group 1,211200000,0.912641,0.53938,211500000,19986
Group 1,211500000,0.922129,0.540907,211800000,20697
Group 1,211800000,0.912211,0.526977,212100000,20480
Group 1,212100000,0.85282,0.544327,212400000,18223
Group 1,212400000,0.954574,0.532203,212700000,17924
Group 1,212700000,0.918348,0.527227,213000000,22106
Group 1,213000000,0.877774,0.53077,213300000,21697
Group 1,213300000,0.92886,0.52878,213600000,19544
Group 1,213600000,0.898155,0.552997,213900000,16851
Group 1,213900000,0.927358,0.533663,214200000,19261
Group 1,214200000,0.913589,0.54272,214500000,20898
Group 1,214500000,0.934439,0.552197,214800000,20800
Group 1,214800000,0.90565,0.521847,215100000,20632
Group 1,215100000,0.946997,0.549587,215400000,20795
Group 1,215400000,0.941993,0.54431,215700000,20531
Group 1,215700000,0.942648,0.532143,216000000,22368
Group 1,216000000,0.926107,0.527213,216300000,21565
Group 1,216300000,0.911437,0.522623,216600000,20478
Group 1,216600000,0.887997,0.53262,216900000,28307
Group 1,216900000,0.901183,0.541737,217200000,26724
Group 1,217200000,0.945106,0.53643,217500000,25194
Group 1,217500000,0.927135,0.5327,217800000,21755
Group 1,217800000,0.955146,0.51105,218100000,22255
Group 1,218100000,0.916284,0.533443,218400000,23425
Group 1,218400000,0.898167,0.53631,218700000,20735
Group 1,218700000,0.892656,0.528243,219000000,22440
Group 1,219000000,0.938732,0.547153,219300000,22186
Group 1,219300000,0.914635,0.502653,219600000,25146
Group 1,219600000,0.929304,0.53111,219900000,19352
Group 1,219900000,0.923962,0.54129,220200000,21811
Group 1,220200000,0.888913,0.5411,220500000,21729
Group 1,220500000,0.946562,0.519547,220800000,24953
Group 1,220800000,0.972733,0.519257,221100000,26614
Group 1,221100000,0.914926,0.501207,221400000,26601
Group 1,221400000,0.973867,0.509497,221700000,24861
Group 1,221700000,0.834428,0.550087,222000000,21270
Group 1,222000000,0.866044,0.553857,222300000,21899
Group 1,222300000,0.876864,0.549323,222600000,20491
Group 1,222600000,0.8686,0.53836,222900000,20283
Group 1,222900000,0.825099,0.537627,223200000,28956
Group 1,223200000,0.948093,0.54324,223500000,20273
Group 1,223500000,0.922855,0.541113,223800000,22351
Group 1,223800000,0.9041,0.527517,224100000,21109
Group 1,224100000,0.954389,0.531463,224400000,19753
Group 1,224400000,0.900706,0.53362,224700000,21658
Group 1,224700000,0.940401,0.54884,225000000,21751
Group 1,225000000,0.918913,0.53516,225300000,27070
Group 1,225300000,0.903469,0.52854,225600000,21782
Group 1,225600000,0.931495,0.537883,225900000,19926
Group 1,225900000,0.958158,0.530343,226200000,21156
Group 1,226200000,0.852822,0.52968,226500000,21873
Group 1,226500000,0.905794,0.536783,226800000,20947
Group 1,226800000,0.922622,0.542137,227100000,21467
Group 1,227100000,0.903467,0.531127,227400000,18099
Group 1,227400000,0.870642,0.53594,227700000,20950
Group 1,227700000,0.904792,0.543263,228000000,19234
Group 1,228000000,0.93734,0.515107,228300000,20074
Group 1,228300000,0.965295,0.536843,228600000,19809
Group 1,228600000,0.907596,0.533317,228900000,19673
Group 1,228900000,0.952577,0.55434,229200000,19599
Group 1,229200000,0.881225,0.53224,229500000,20263
Group 1,229500000,0.949901,0.546957,229800000,20832
Group 1,229800000,0.908467,0.54533,230100000,20722
Group 1,230100000,0.919479,0.510443,230400000,21040
Group 1,230400000,0.89147,0.53712,230700000,20008
Group 1,230700000,0.922387,0.520203,231000000,21759
Group 1,231000000,0.953381,0.530963,231300000,23407
Group 1,231300000,0.941643,0.54635,231600000,21109
Group 1,231600000,0.906149,0.51898,231900000,22747
Group 1,231900000,0.930107,0.52614,232200000,20684
Group 1,232200000,0.867784,0.538813,232500000,21771
Group 1,232500000,0.924956,0.527757,232800000,21081
Group 1,232800000,0.936941,0.52441,233100000,21365
Group 1,233100000,0.909709,0.5188,233400000,22428
Group 1,233400000,0.901609,0.520797,233700000,23324
Group 1,233700000,0.930983,0.543287,234000000,21009
Group 1,234000000,0.893068,0.523873,234300000,16034
Group 1,234300000,0.898202,0.549923,234600000,15767
Group 1,234600000,0.889853,0.538603,234900000,20812
Group 1,234900000,0.953868,0.527583,235200000,20586
Group 1,235200000,0.936785,0.54908,235500000,20139
Group 1,235500000,0.899967,0.50722,235800000,22943
Group 1,235800000,0.927582,0.540853,236100000,20429
Group 1,236100000,0.912864,0.540627,236400000,22615
Group 1,236400000,0.858978,0.502157,236700000,21307
Group 1,236700000,0.894049,0.512337,237000000,21369
Group 1,237000000,0.863682,0.526153,237300000,22064
Group 1,237300000,0.914753,0.536047,237600000,21418
Group 1,237600000,0.890437,0.542117,237900000,20515
Group 1,237900000,0.89244,0.54063,238200000,21843
Group 1,238200000,0.924998,0.537657,238500000,21497
Group 1,238500000,0.861716,0.54308,238800000,21167
Group 1,238800000,0.926107,0.532617,239100000,21591
Group 1,239100000,0.890074,0.533543,239400000,22030
Group 1,239400000,0.919173,0.551977,239700000,20669
Group 1,239700000,0.908477,0.54712,240000000,20316
Group 1,240000000,0.917768,0.53274,240300000,21842
Group 1,240300000,0.89869,0.538577,240600000,21783
Group 1,240600000,0.899193,0.53882,240900000,21261
Group 1,240900000,0.870571,0.52418,241200000,21178
Group 1,241200000,0.929191,0.542493,241500000,20850
Group 1,241500000,0.928184,0.5242,241800000,20282
Group 1,241800000,0.919567,0.514583,242100000,19157
Group 1,242100000,0.895637,0.520923,242400000,20694
Group 1,242400000,0.925955,0.54048,242700000,21409
Group 1,242700000,0.93492,0.544623,243000000,19290
Group 1,243000000,0.927404,0.533283,243300000,20987
Group 1,243300000,0.965912,0.52467,243600000,20323
Group 1,243600000,0.882947,0.547473,243900000,19963
Group 1,243900000,0.919348,0.54899,244200000,19590
Group 1,244200000,0.900835,0.54523,244500000,18172
Group 1,244500000,0.903324,0.53921,244800000,20578
Group 1,244800000,0.908354,0.54641,245100000,20073
Group 1,245100000,0.940065,0.550443,245400000,19089
Group 1,245400000,0.901869,0.55914,245700000,18880
Group 1,245700000,0.903007,0.53231,246000000,19379
Group 1,246000000,0.895961,0.530563,246300000,21499
Group 1,246300000,0.944491,0.540907,246600000,20676
Group 1,246600000,0.921638,0.5157,246900000,20054
Group 1,246900000,0.911392,0.531527,247200000,19096
Group 1,247200000,0.916727,0.533403,247500000,18557
Group 1,247500000,0.944081,0.533557,247800000,20413
Group 1,247800000,0.922484,0.533363,248100000,18594
Group 1,248100000,0.928232,0.52423,248400000,19213
Group 1,248400000,0.908718,0.550867,248700000,18074
Group 1,248700000,0.851536,0.538183,249000000,19453
Group 1,249000000,0.925262,0.529943,249300000,17993
Group 1,249300000,0.909754,0.524563,249600000,18477
Group 1,249600000,0.90853,0.535293,249900000,17827
Group 1,249900000,0.917916,0.528183,250200000,18987
Group 1,250200000,0.921502,0.527073,250500000,20723
Group 1,250500000,0.909681,0.531397,250800000,19401
Group 1,250800000,0.860934,0.544487,251100000,19947
Group 1,251100000,0.887367,0.533413,251400000,19610
Group 1,251400000,0.888305,0.543323,251700000,19201
Group 1,251700000,0.927768,0.526917,252000000,19049
Group 1,252000000,0.914481,0.51806,252300000,20764
Group 1,252300000,0.923665,0.507143,252600000,20200
Group 1,252600000,0.950672,0.52356,252900000,23506
Group 1,252900000,0.849342,0.518,253200000,15055
Group 1,253200000,0.936634,0.531637,253500000,3644
Group 1,253500000,0.922035,0.542297,253800000,7662
Group 1,253800000,0.946822,0.510353,254100000,19564
Group 1,254100000,0.922753,0.51619,254400000,19714
Group 1,254400000,0.911091,0.536737,254700000,16740
Group 1,254700000,0.93935,0.534247,255000000,20665
Group 1,255000000,0.917946,0.54401,255300000,20562
Group 1,255300000,0.904102,0.545707,255600000,19598
Group 1,255600000,0.909423,0.5337,255900000,18538
Group 1,255900000,0.943812,0.514287,256200000,19114
Group 1,256200000,0.950546,0.532677,256500000,19568
Group 1,256500000,0.864404,0.542077,256800000,19936
Group 1,256800000,0.819186,0.530957,257100000,22035
Group 1,257100000,0.898013,0.530863,257400000,20980
Group 1,257400000,0.941695,0.539167,257700000,19395
Group 1,257700000,0.906693,0.552163,258000000,39744
Group 1,258000000,0.969029,0.52657,258300000,109934
Group 1,258300000,0.917108,0.54316,258600000,62585
Group 1,258600000,0.875126,0.543567,258900000,86049
Group 1,258900000,0.895152,0.525017,259200000,49043
Group 1,259200000,0.940749,0.54135,259500000,72358
Group 1,259500000,0.904072,0.551693,259800000,47683
Group 1,259800000,0.924368,0.540273,260100000,41756
Group 1,260100000,0.953006,0.54098,260400000,18856
Group 1,260400000,0.911348,0.534867,260700000,18322
Group 1,260700000,0.869186,0.536587,261000000,19007
Group 1,261000000,0.897826,0.52868,261300000,23753
Group 1,261300000,0.911002,0.540753,261600000,20068
Group 1,261600000,0.888287,0.538543,261900000,18436
Group 1,261900000,0.958935,0.558537,262200000,16732
Group 1,262200000,0.950663,0.54265,262500000,16867
Group 1,262500000,0.906482,0.54703,262800000,17657
Group 1,262800000,0.933558,0.52171,263100000,19860
Group 1,263100000,0.929775,0.528593,263400000,20719
Group 1,263400000,0.937957,0.52357,263700000,20562
Group 1,263700000,0.913017,0.531,264000000,20509
Group 1,264000000,0.917398,0.51755,264300000,18132
Group 1,264300000,0.888139,0.511493,264600000,18157
Group 1,264600000,0.853132,0.55443,264900000,77131
Group 1,264900000,0.958653,0.54185,265200000,21500
Group 1,265200000,0.941084,0.523497,265500000,19610
Group 1,265500000,0.909928,0.50801,265800000,19696
Group 1,265800000,0.923804,0.548307,266100000,19815
Group 1,266100000,0.853453,0.540817,266400000,18808
